#{"t_start": 1775311724.411631, "env_id": "None"}
r,l,t
42.505536,8,137.723541
49.51375,6,137.737756
45.61,6,137.751657
51.828333,5,137.763916
48.788214,6,137.78043
53.586607,4,137.79006
51.828333,5,137.80252
52.402887,4,137.811819
-16.57125,8,137.830343
50.5,4,137.840183
53.150714,7,137.856878
54.026071,8,137.878586
51.828333,5,137.89034
49.655179,5,137.902883
53.586607,4,137.914569
53.586607,4,137.924392
50.4,7,137.93998
50.908333,5,137.951794
42.253333,5,137.963993
50.475833,5,137.978553
42.253333,5,137.989674
30.643333,7,138.006353
53.150714,7,138.022124
50.843929,6,138.035548
38.076667,6,138.048988
50.183929,8,138.066727
55.202857,7,138.085386
36.562222,6,138.100429
51.96,6,138.11429
45.044107,6,138.128194
43.879464,7,138.144048
45.717857,7,138.159966
48.788214,6,138.173162
42.0,5,138.188212
46.360833,6,138.202417
50.5,4,138.211939
32.228889,6,138.225679
40.762827,5,138.237116
52.820714,8,138.254901
41.82,5,138.266331
48.788214,6,138.279922
53.586607,4,138.291443
50.843929,6,138.306128
52.402887,4,138.315213
32.762143,7,138.330919
53.586607,4,138.340201
53.150714,7,138.356225
54.356071,7,138.373664
53.586607,4,138.383319
49.014167,6,138.399759
52.08125,6,138.413712
49.8425,6,138.430085
40.910982,4,138.439183
46.567143,7,138.454793
50.606071,7,138.470658
55.40375,7,138.486645
53.090714,9,138.511026
46.540833,6,138.524827
53.150714,7,138.541561
52.402887,4,138.551017
55.40375,7,138.566599
51.174167,5,138.578096
55.604643,7,138.596999
50.806964,7,138.613506
28.993333,8,138.632457
52.402887,4,138.642025
37.249286,5,138.65385
53.150714,7,138.670113
53.586607,4,138.679668
55.671607,7,138.69913
50.559821,10,138.724433
53.586607,4,138.734468
41.82,5,138.746625
46.868036,6,138.76098
51.828333,5,138.772603
51.904286,6,138.786843
53.586607,4,138.796372
51.828333,5,138.811572
52.820714,8,138.831204
45.61,6,138.8455
49.4025,6,138.860773
53.586607,4,138.871068
46.208036,8,138.890383
51.828333,5,138.906506
52.402887,4,138.919849
49.1825,8,138.941044
51.498333,6,138.956725
51.828333,5,138.969253
51.5965,7,138.986363
51.828333,5,138.998371
55.274643,8,139.020211
53.586607,4,139.03
42.253333,5,139.042521
26.237143,10,139.065098
51.828333,5,139.077048
-24.914554,5,139.088559
52.402887,4,139.099159
53.658214,7,139.118911
52.820714,8,139.13703
53.586607,4,139.146534
51.42125,8,139.165072
53.150714,7,139.181627
53.150714,7,139.197928
53.586607,4,139.207738
50.843929,6,139.225391
41.05,7,139.242681
50.475833,5,139.254697
53.586607,4,139.264253
52.820714,8,139.283046
36.683333,5,139.2945
50.908333,5,139.306396
51.828333,5,139.321387
54.198393,7,139.33703
50.69375,6,139.35114
47.305833,5,139.362723
50.513929,7,139.381709
50.606071,7,139.399009
50.276071,8,139.419966
53.150714,7,139.437042
49.8425,6,139.45112
52.08125,6,139.465221
53.586607,4,139.475012
40.42,6,139.489176
51.828333,5,139.501383
49.5125,7,139.517444
46.047857,6,139.53332
55.341607,8,139.551776
56.221786,5,139.563762
44.11,7,139.581024
55.671607,7,139.597316
42.253333,5,139.609139
48.82625,6,139.627873
48.788214,6,139.64163
53.150714,7,139.65684
55.07375,8,139.674508
53.256607,5,139.686229
50.95875,6,139.700597
54.222143,7,139.717204
45.226429,8,139.739398
36.613333,4,139.749512
44.936607,6,139.763794
53.586607,4,139.773467
50.513929,7,139.790668
36.516667,5,139.802395
52.926607,6,139.815929
38.406667,5,139.831359
51.828333,5,139.84335
51.828333,5,139.85509
51.828333,5,139.867309
52.820714,8,139.88679
53.586607,4,139.896159
46.078333,5,139.908776
39.397321,6,139.925831
50.475833,5,139.940396
52.402887,4,139.950297
51.828333,5,139.961958
50.5,4,140.675526
46.897143,6,140.689995
46.343393,6,140.704738
51.828333,5,140.716967
54.356071,7,140.733434
38.665,5,140.745551
55.40375,7,140.764339
50.606071,7,140.780146
36.356786,7,140.796995
55.40375,7,140.81292
39.121111,7,140.828712
53.150714,7,140.845148
48.788214,6,140.861795
51.828333,5,140.873464
53.892143,8,140.89159
51.828333,5,140.904052
51.828333,5,140.915479
49.8425,6,140.929247
53.150714,7,140.944936
53.150714,7,140.963536
51.75125,7,140.979336
46.047857,6,140.993264
43.21875,5,141.005549
41.363036,7,141.021574
50.69375,6,141.035503
54.868036,7,141.051779
53.586607,4,141.063036
53.150714,7,141.078457
32.942143,7,141.094501
49.420357,6,141.109782
44.62,6,141.124022
44.545179,9,141.144275
46.868036,6,141.160714
53.892143,8,141.179824
47.00125,5,141.191526
50.606071,7,141.209333
44.44,6,141.223161
53.586607,4,141.232563
51.828333,5,141.243913
53.586607,4,141.253283
53.586607,4,141.265491
48.788214,6,141.279101
53.586607,4,141.288303
50.245,5,141.299622
38.406667,5,141.312024
51.828333,5,141.32336
53.586607,4,141.332642
46.435179,6,141.346251
52.820714,8,141.366481
47.999333,6,141.381391
41.374167,6,141.395177
51.828333,5,141.408151
55.07375,8,141.426603
52.402887,4,141.435941
52.6125,8,141.45386
51.828333,5,141.467866
50.843929,6,141.481486
46.047857,6,141.494931
51.318333,6,141.509416
53.256607,5,141.521666
51.828333,5,141.532932
43.69375,7,141.548947
48.788214,6,141.562702
53.586607,4,141.573694
53.586607,4,141.582452
55.40375,7,141.597566
50.843929,6,141.611936
51.828333,5,141.623318
52.08125,6,141.63684
36.562222,6,141.650652
53.586607,4,141.660102
45.436964,4,141.670073
51.828333,5,141.684366
50.5,4,141.693796
50.908333,5,141.705871
53.586607,4,141.716386
55.40375,7,141.732623
53.892143,8,141.750936
53.150714,7,141.767811
53.150714,7,141.785706
53.150714,7,141.801105
44.44,6,141.81597
53.256607,5,141.827642
48.788214,6,141.841446
51.5965,7,141.857586
53.150714,7,141.874093
54.538036,8,141.893877
51.828333,5,141.905459
42.253333,5,141.918122
51.828333,5,141.929984
53.586607,4,141.940071
55.671607,7,141.956162
51.45,5,141.968163
49.014167,6,141.983493
51.828333,5,141.994243
44.9025,6,142.007838
46.67125,6,142.022194
54.222143,7,142.037452
53.461786,7,142.052921
54.332321,7,142.068884
53.150714,7,142.087343
51.904286,6,142.101873
53.586607,4,142.111066
53.586607,4,142.120609
45.987857,8,142.139238
53.892143,8,142.156963
49.8425,6,142.170723
51.828333,5,142.184965
53.394821,7,142.200813
53.461786,7,142.217337
51.828333,5,142.229302
55.604643,7,142.244892
42.037321,7,142.261034
52.859107,7,142.276897
42.253333,5,142.290403
52.072887,5,142.302506
51.828333,5,142.313858
49.8425,6,142.328248
53.586607,4,142.337815
50.843929,6,142.35126
51.828333,5,142.362616
51.60875,6,142.376862
50.606071,7,142.396478
55.40375,7,142.411619
46.868036,6,142.426183
52.402887,4,142.436002
51.828333,5,142.447805
53.150714,7,142.46374
50.475833,5,142.475835
51.75125,7,142.494388
36.562222,6,142.507572
51.828333,5,142.51932
55.40375,7,142.536368
42.538268,4,142.545867
50.165179,4,142.55512
50.908333,5,142.566722
54.222143,7,142.58298
53.150714,7,142.601152
53.150714,7,142.617293
50.69375,6,142.631322
36.25,5,142.642802
52.402887,4,142.652035
47.00125,5,142.663708
50.245,5,142.675562
52.402887,4,142.68556
46.868036,6,142.701034
51.381964,6,142.713498
50.475833,5,142.724296
45.850833,7,142.739712
50.5,4,142.74831
42.925,8,142.764955
51.498333,6,142.777489
36.356786,7,142.792711
51.828333,5,142.806224
48.788214,6,142.819919
53.586607,4,142.829255
55.40375,7,142.847012
50.843929,6,142.860815
26.716667,5,142.872153
47.00125,5,142.883751
50.475833,5,142.895045
50.475833,5,142.908887
53.586607,4,142.91852
47.00125,5,142.929992
55.202857,7,142.946679
45.004821,6,142.959912
50.036667,5,143.073972
55.40375,7,143.091399
52.08125,6,143.109563
53.586607,4,143.120096
48.728214,8,143.139856
46.868036,6,143.154833
53.586607,4,143.165354
38.33,7,143.18175
47.00125,5,143.193703
53.586607,4,143.20269
53.586607,4,143.940665
39.22875,6,143.957177
48.788214,6,143.971566
53.150714,7,143.988103
37.13,4,143.997517
50.843929,6,144.012234
53.256607,5,144.024434
52.402887,4,144.037088
55.611607,9,144.059374
51.828333,5,144.070879
53.256607,5,144.083229
50.245,5,144.094547
39.06875,6,144.109757
55.671607,7,144.126721
53.150714,7,144.146622
32.608929,7,144.165355
50.29875,8,144.184703
53.150714,7,144.2039
51.828333,5,144.217263
54.332321,7,144.237439
53.586607,4,144.246971
53.150714,7,144.26399
52.08125,6,144.278599
53.150714,7,144.295484
51.828333,5,144.308157
53.150714,7,144.326935
52.402887,4,144.339534
50.843929,6,144.354303
53.150714,7,144.372495
53.256607,5,144.385784
50.453929,9,144.408501
54.332321,7,144.425196
51.828333,5,144.439328
53.586607,4,144.448705
50.07,7,144.465356
51.828333,5,144.477552
53.586607,4,144.487746
53.150714,7,144.504718
53.586607,4,144.515074
51.878393,7,144.533029
49.8425,6,144.549213
54.332321,7,144.566429
55.341607,8,144.58526
53.586607,4,144.594944
51.828333,5,144.607613
50.908333,5,144.620775
50.843929,6,144.635947
53.150714,7,144.656214
53.586607,4,144.667248
53.586607,4,144.677366
53.150714,7,144.693805
51.498333,6,144.707972
51.828333,5,144.719622
51.828333,5,144.732137
52.08125,6,144.749516
51.828333,5,144.76226
50.17,5,144.77573
50.245,5,144.787419
42.2925,5,144.799128
42.253333,5,144.811734
53.586607,4,144.821329
51.828333,5,144.832906
51.828333,5,144.844098
41.186667,5,144.857289
50.165179,4,144.866295
47.00125,5,144.879894
54.332321,7,144.897397
52.402887,4,144.907435
40.27,7,144.924902
45.55,8,144.947083
53.586607,4,144.958223
50.17,5,144.97018
53.586607,4,144.979871
50.165179,4,144.989312
46.538036,7,145.006412
53.150714,7,145.023907
48.458214,7,145.039864
55.671607,7,145.058018
38.076667,6,145.07157
51.828333,5,145.083549
51.828333,5,145.095357
57.006429,7,145.111731
51.828333,5,145.1236
33.699554,3,145.131702
55.07375,8,145.150537
53.150714,7,145.171167
50.908333,5,145.18355
52.402887,4,145.193248
47.005,6,145.208523
49.33125,6,145.223973
52.402887,4,145.235339
46.538036,7,145.253011
52.820714,8,145.276971
53.586607,4,145.287381
50.783929,8,145.305558
51.828333,5,145.316955
20.895357,8,145.335667
51.828333,5,145.347497
50.843929,6,145.364038
51.60875,6,145.378862
53.150714,7,145.396451
48.788214,6,145.410318
48.788214,6,145.424476
55.40375,7,145.440306
52.072887,5,145.452163
40.762827,5,145.465527
51.574286,7,145.483511
51.828333,5,145.496161
45.28,7,145.512484
52.820714,8,145.531116
42.253333,5,145.542965
51.828333,5,145.55448
51.828333,5,145.568596
44.9025,6,145.584706
51.828333,5,145.596935
29.586964,8,145.616285
55.40375,7,145.63463
55.202857,7,145.652512
51.63,7,145.67091
39.853214,4,145.679622
51.828333,5,145.691798
55.40375,7,145.707752
39.397321,6,145.722539
51.75125,7,145.739739
39.397321,6,145.754643
51.828333,5,145.766859
53.150714,7,145.786973
34.066667,4,145.79674
48.788214,6,145.811512
53.150714,7,145.827501
53.586607,4,145.837361
52.820714,8,145.856155
44.26125,6,145.871089
48.788214,6,145.887055
53.1225,7,145.904095
51.531667,5,145.916012
52.820714,8,145.935462
25.141071,9,145.959377
55.40375,7,145.975181
50.843929,6,145.991776
53.150714,7,146.008669
53.586607,4,146.018822
48.788214,6,146.033175
51.828333,5,146.045941
51.828333,5,146.057665
39.853214,4,146.066412
50.165179,4,146.075381
49.0575,5,146.088008
50.9125,6,146.102359
42.253333,5,146.114035
51.351607,7,146.131651
51.828333,5,146.144443
54.222143,7,146.160622
51.828333,5,146.172287
16.253333,4,146.183782
51.828333,5,146.195002
53.52875,7,146.210904
50.5,4,146.220057
47.00125,5,146.232995
53.256607,5,146.24488
53.892143,8,146.263234
53.150714,7,146.280208
47.994464,6,146.297395
53.586607,4,146.306056
52.820714,8,146.322342
51.828333,5,146.332824
56.743036,7,146.349123
55.40375,7,146.365667
53.586607,4,146.374722
50.619821,8,146.39753
52.402887,4,146.41052
53.150714,7,146.4269
53.150714,7,146.442355
50.843929,6,146.456475
53.150714,7,146.472578
51.828333,5,147.235745
41.51,7,147.251561
53.586607,4,147.260941
52.402887,4,147.270547
51.828333,5,147.282357
53.586607,4,147.291496
53.586607,4,147.30104
47.976429,6,147.318197
50.843929,6,147.331502
52.08125,6,147.345401
51.828333,5,147.356699
53.150714,7,147.373427
41.085536,6,147.387319
39.067321,7,147.40544
47.174167,5,147.419511
46.52125,6,147.43371
53.150714,7,147.449483
48.458214,7,147.46534
48.278214,7,147.481193
50.843929,6,147.494188
49.8425,6,147.508118
51.828333,5,147.525018
51.828333,5,147.537241
56.743036,7,147.553318
51.828333,5,147.565243
51.828333,5,147.577504
45.226429,8,147.59564
39.397321,6,147.609195
53.586607,4,147.621994
46.73625,6,147.635786
48.458214,7,147.65152
49.119821,8,147.670585
42.253333,5,147.682438
46.538036,7,147.698505
48.788214,6,147.712076
51.875,6,147.728857
52.072887,5,147.740428
51.828333,5,147.752185
55.40375,7,147.768024
51.828333,5,147.780537
51.828333,5,147.791872
51.828333,5,147.802957
50.513929,7,147.819283
47.00125,5,147.834072
50.843929,6,147.848092
51.828333,5,147.859667
51.423214,5,147.871231
55.34375,9,147.892367
53.256607,5,147.90418
53.586607,4,147.9135
55.07375,8,147.934449
53.586607,4,147.943651
51.828333,5,147.957545
53.586607,4,147.967062
50.245,5,147.979759
53.150714,7,147.995704
51.828333,5,148.007002
52.820714,8,148.025272
53.150714,7,148.043679
51.828333,5,148.054635
53.586607,4,148.063721
52.08125,6,148.078088
41.374167,6,148.091871
47.237321,9,148.112602
51.828333,5,148.124618
52.820714,8,148.146089
46.67125,6,148.160006
53.586607,4,148.169357
53.586607,4,148.179964
38.406667,5,148.192121
53.586607,4,148.20153
53.256607,5,148.21288
48.728214,8,148.231621
53.586607,4,148.243769
48.0875,6,148.257318
42.743393,6,148.27123
51.828333,5,148.28381
53.586607,4,148.293136
56.235179,5,148.304925
53.586607,4,148.314441
55.671607,7,148.331247
51.828333,5,148.345887
55.40375,7,148.362184
53.586607,4,148.3716
55.40375,7,148.389849
53.586607,4,148.401067
46.67125,6,148.415346
50.165179,4,148.425018
50.245,5,148.437521
50.89,5,148.452172
50.165179,4,148.461778
53.150714,7,148.478617
52.402887,4,148.489107
50.908333,5,148.501299
56.235179,5,148.513279
50.843929,6,148.527075
55.202857,7,148.544005
51.828333,5,148.558301
50.23,7,148.57444
53.1225,7,148.591451
55.40375,7,148.607904
51.828333,5,148.619896
55.40375,7,148.637061
55.604643,7,148.656086
55.671607,7,148.672736
51.828333,5,148.684951
52.402887,4,148.696026
51.234286,9,148.716676
50.843929,6,148.730425
51.828333,5,148.742102
50.843929,6,148.757634
55.40375,7,148.773085
46.868036,6,148.787032
51.828333,5,148.799075
49.8425,6,148.812755
53.256607,5,148.82463
49.8425,6,148.838138
50.245,5,148.849757
53.150714,7,148.86731
51.828333,5,148.878652
51.828333,5,148.890796
51.828333,5,148.902881
53.586607,4,148.912398
50.045,6,148.926697
51.904286,6,148.940799
53.586607,4,148.950339
53.586607,4,148.964164
54.332321,7,148.98014
53.586607,4,148.98937
53.586607,4,148.999947
49.8425,6,149.013353
53.586607,4,149.022261
51.828333,5,149.033863
55.40375,7,149.050424
51.828333,5,149.064135
48.788214,6,149.077913
47.305833,5,149.089005
44.44,6,149.10441
54.002321,8,149.122103
51.828333,5,149.133589
51.351607,7,149.149487
50.783929,8,149.170971
51.828333,5,149.182736
51.878393,7,149.199089
46.868036,6,149.212672
55.40375,7,149.228563
53.526607,6,149.243076
42.273333,4,149.252429
53.150714,7,149.270727
52.08125,6,149.285672
50.245,5,149.298009
48.398214,9,149.318784
50.5,4,149.328111
50.62875,7,149.344371
55.07375,8,149.362696
53.150714,7,149.381409
53.586607,4,149.390994
53.150714,7,149.408659
51.828333,5,149.420213
54.667143,7,149.436797
54.356071,7,149.45347
43.21875,5,149.465165
51.828333,5,149.479245
42.8225,7,149.495447
53.586607,4,149.505947
22.388375,4,149.515391
51.828333,5,149.526927
53.586607,4,149.536175
49.8425,6,149.551013
43.21875,5,149.562575
42.177321,7,149.581575
52.820714,8,149.599799
53.586607,4,149.609732
52.402887,4,149.618855
53.586607,4,149.6281
52.859107,7,149.643802
53.150714,7,149.659688
50.513929,7,149.675374
55.40375,7,149.694443
53.150714,7,150.41842
53.586607,4,150.427929
51.828333,5,150.43953
53.150714,7,150.455351
43.13875,6,150.469545
53.586607,4,150.478512
55.40375,7,150.493905
54.222143,7,150.513073
50.843929,6,150.527668
52.08125,6,150.541497
53.586607,4,150.550766
50.843929,6,150.564239
53.586607,4,150.573842
51.828333,5,150.585359
52.402887,4,150.594501
51.828333,5,150.608956
46.047857,6,150.623281
51.828333,5,150.634712
52.08125,6,150.648438
53.586607,4,150.657916
51.828333,5,150.669387
54.222143,7,150.685703
38.76375,7,150.70524
51.828333,5,150.717416
52.402887,4,150.727738
43.428839,4,150.736984
56.743036,7,150.753042
33.7,5,150.764871
53.586607,4,150.774746
51.828333,5,150.786118
55.40375,7,150.801708
38.84,6,150.81851
46.121339,5,150.831052
48.72875,6,150.845932
52.402887,4,150.855214
53.586607,4,150.864411
49.014167,6,150.878428
49.8425,6,150.892481
43.757321,7,150.911847
55.831464,7,150.928622
47.00125,5,150.939902
44.087321,6,150.953563
32.065,8,150.974491
39.451111,6,150.987968
44.115,7,151.003757
53.892143,8,151.025397
52.820714,8,151.043696
53.586607,4,151.052886
50.95875,6,151.066591
52.859107,7,151.082452
53.586607,4,151.091444
53.586607,4,151.101311
53.586607,4,151.110858
51.828333,5,151.125282
55.40375,7,151.14238
55.40375,7,151.158038
51.828333,5,151.16946
50.036667,5,151.181737
51.828333,5,151.193355
49.16125,6,151.206964
53.586607,4,151.218981
52.402887,4,151.227792
50.843929,6,151.241438
51.828333,5,151.252821
53.586607,4,151.261734
51.828333,5,151.273033
50.5,4,151.282383
53.586607,4,151.29173
51.828333,5,151.303599
52.08125,6,151.317842
13.546667,4,151.329937
50.165179,4,151.339993
53.150714,7,151.355742
44.936607,6,151.369306
50.843929,6,151.38372
51.828333,5,151.395547
51.878393,7,151.413714
52.402887,4,151.426344
55.40375,7,151.442967
44.62,6,151.456876
53.586607,4,151.466584
55.40375,7,151.483205
44.63,7,151.499956
53.586607,4,151.509867
53.586607,4,151.519628
43.4825,5,151.534077
52.402887,4,151.544079
50.69375,6,151.557581
48.717679,7,151.572927
52.08125,6,151.586696
48.458214,7,151.602797
53.586607,4,151.612245
50.843929,6,151.62638
53.586607,4,151.638965
50.165179,4,151.648452
54.222143,7,151.664632
53.586607,4,151.674003
52.402887,4,151.683499
41.05,5,151.695095
51.195,6,151.709078
52.08125,6,151.723304
51.828333,5,151.739178
46.047857,6,151.753401
50.73,6,151.767564
51.828333,5,151.778998
52.402887,4,151.788347
53.586607,4,151.797897
52.342887,6,151.811482
52.820714,8,151.829747
41.5925,6,151.847369
43.097321,9,151.867805
51.381964,6,151.88173
51.828333,5,151.893398
51.828333,5,151.905121
53.586607,4,151.914431
51.828333,5,151.926057
44.08375,7,151.944616
42.633036,6,151.958159
53.150714,7,151.976632
53.586607,4,151.986413
51.828333,5,151.998191
46.868036,6,152.013079
53.256607,5,152.024476
42.253333,5,152.035996
56.743036,7,152.054876
53.586607,4,152.064187
55.671607,7,152.079648
51.828333,5,152.091208
51.828333,5,152.10374
54.332321,7,152.119478
50.036667,5,152.130854
51.828333,5,152.145084
47.305833,5,152.156199
55.40375,7,152.171753
51.498333,6,152.185707
48.788214,6,152.199861
51.498333,6,152.213648
51.828333,5,152.225238
53.150714,7,152.241003
53.586607,4,152.254026
55.40375,7,152.269989
54.356071,7,152.285815
50.245,5,152.297951
53.586607,4,152.308013
51.828333,5,152.319561
51.828333,5,152.331056
52.402887,4,152.341212
52.859107,7,152.360291
55.40375,7,152.376339
49.8425,6,152.390171
53.150714,7,152.406305
53.150714,7,152.423976
40.813333,5,152.435752
51.168333,7,152.455537
51.828333,5,152.467383
53.586607,4,152.476635
53.150714,7,152.49279
51.574286,7,152.509866
46.946607,8,152.527624
53.150714,7,152.544051
50.036667,5,152.558072
53.586607,4,152.567591
51.498333,6,152.581115
53.586607,4,152.590348
55.40375,7,152.606704
50.843929,6,152.620257
51.828333,5,152.631896
49.8425,6,152.645746
40.263333,5,152.6572
55.40375,7,152.67628
50.69375,6,152.689928
39.77375,6,152.70361
51.828333,5,152.715987
52.012143,8,152.733666
55.40375,7,152.749694
40.910982,4,152.758837
41.366667,5,152.773589
50.9125,6,152.787285
55.07375,8,152.805081
51.828333,5,152.817405
53.586607,4,152.826852
36.613333,4,152.836023
51.828333,5,152.848052
55.40375,7,152.863914
39.855,7,153.58048
53.150714,7,153.599172
55.40375,7,153.615129
48.788214,6,153.630234
53.586607,4,153.639564
51.442946,4,153.649065
51.828333,5,153.661344
53.150714,7,153.677872
55.40375,7,153.695932
42.253333,5,153.708198
53.586607,4,153.71755
53.586607,4,153.728933
50.036667,5,153.740655
51.498333,6,153.755229
47.00125,5,153.767078
26.096667,4,153.777035
51.828333,5,153.790945
53.586607,4,153.799995
50.908333,5,153.811786
55.671607,7,153.828804
50.843929,6,153.843204
51.828333,5,153.855081
49.8425,6,153.870149
53.150714,7,153.887379
49.8425,6,153.903379
29.927708,5,153.915543
41.9225,5,153.928605
54.222143,7,153.944949
51.828333,5,153.95648
52.402887,4,153.966499
52.402887,4,153.978573
50.843929,6,153.992147
51.828333,5,154.00629
51.828333,5,154.01719
53.150714,7,154.033331
50.345,6,154.047151
53.586607,4,154.056387
53.586607,4,154.06584
51.828333,5,154.077825
54.332321,7,154.093887
51.828333,5,154.107783
55.07375,8,154.126581
53.150714,7,154.143914
55.40375,7,154.16022
46.67125,6,154.174257
55.671607,7,154.190974
52.08125,6,154.208619
36.606667,6,154.222862
53.150714,7,154.239653
55.40375,7,154.25573
52.859107,7,154.272004
51.828333,5,154.284465
52.08125,6,154.298146
49.779821,6,154.31346
46.868036,6,154.326982
52.402887,4,154.336976
53.586607,4,154.346564
53.150714,7,154.362332
55.40375,7,154.378582
42.02875,5,154.390526
55.40375,7,154.408039
42.253333,5,154.421807
51.828333,5,154.433376
53.586607,4,154.443602
53.586607,4,154.452936
52.402887,4,154.462257
53.586607,4,154.471485
51.828333,5,154.483108
46.1925,6,154.497187
49.36625,6,154.512955
53.586607,4,154.522635
42.456786,6,154.536872
51.828333,5,154.549472
51.828333,5,154.560599
46.301339,5,154.571708
53.586607,4,154.580932
51.828333,5,154.592368
52.402887,4,154.60181
51.828333,5,154.61499
53.586607,4,154.62438
53.586607,4,154.633677
53.256607,5,154.645887
52.402887,4,154.655025
50.475833,5,154.666409
50.245,5,154.677796
53.150714,7,154.693691
50.36375,7,154.70983
46.49125,6,154.724856
55.40375,7,154.741822
51.892887,5,154.753176
44.087321,6,154.766848
55.671607,7,154.782453
53.586607,4,154.792066
49.835179,5,154.803752
51.828333,5,154.817538
49.8425,6,154.831237
53.461786,7,154.847998
53.586607,4,154.85702
46.047857,6,154.87084
55.40375,7,154.887243
53.150714,7,154.903517
53.586607,4,154.913152
53.150714,7,154.930731
50.475833,5,154.942086
51.828333,5,154.954439
49.5125,7,154.970293
50.783929,8,154.990117
51.828333,5,155.00167
53.150714,7,155.017372
48.346607,6,155.03299
55.40375,7,155.049083
53.586607,4,155.058286
51.828333,5,155.069653
55.40375,7,155.086167
50.027143,6,155.10006
55.07375,8,155.117947
53.150714,7,155.135747
53.586607,4,155.145189
51.828333,5,155.157163
52.402887,4,155.166283
46.868036,6,155.179965
53.150714,7,155.196445
50.69375,6,155.210371
55.905179,6,155.226571
54.222143,7,155.242419
28.546667,4,155.252832
52.402887,4,155.262463
55.671607,7,155.278749
53.150714,7,155.294686
51.828333,5,155.306828
51.828333,5,155.318396
53.586607,4,155.330146
49.8425,6,155.343601
50.843929,6,155.358399
53.586607,4,155.367758
53.150714,7,155.384561
51.828333,5,155.3966
53.586607,4,155.406421
55.40375,7,155.423748
52.08125,6,155.440014
55.40375,7,155.456582
53.586607,4,155.46593
52.820714,8,155.483647
53.150714,7,155.499627
41.05,5,155.511346
51.828333,5,155.523054
53.586607,4,155.534437
51.828333,5,155.545837
46.52125,6,155.559877
53.150714,7,155.575808
53.586607,4,155.58511
43.428839,4,155.594523
53.586607,4,155.60421
49.779821,6,155.618237
54.222143,7,155.634112
52.402887,4,155.645235
53.586607,4,155.654732
51.828333,5,155.66722
50.89,5,155.678796
43.255,7,155.695117
43.69375,7,155.711638
56.743036,7,155.728059
52.08125,6,155.745564
43.30875,6,155.760231
55.40375,7,155.775998
51.904286,6,155.78998
51.828333,5,155.801799
51.828333,5,155.813906
53.150714,7,155.830481
51.828333,5,155.844209
51.828333,5,155.855628
38.406667,5,155.868191
50.245,5,155.879727
41.05,5,155.891655
53.150714,7,155.908682
52.402887,4,155.918088
48.398214,9,155.938734
50.036667,5,155.951786
51.828333,5,155.962917
53.150714,7,155.978471
51.828333,5,155.992235
53.586607,4,156.001687
51.828333,5,156.013117
50.908333,5,156.02437
50.843929,6,156.781511
55.671607,7,156.798037
55.07375,8,156.81667
55.40375,7,156.833112
53.150714,7,156.84917
46.047857,6,156.863038
53.150714,7,156.883189
53.586607,4,156.893143
48.788214,6,156.907301
51.828333,5,156.919411
53.586607,4,156.929188
53.586607,4,156.938497
51.498333,6,156.952326
51.75125,7,156.971616
52.08125,6,156.985914
50.843929,6,157.000005
53.586607,4,157.009623
53.150714,7,157.025935
51.828333,5,157.037467
55.40375,7,157.05314
53.586607,4,157.062555
42.82875,8,157.083475
43.405,7,157.09936
53.586607,4,157.10801
49.8425,6,157.120825
51.828333,5,157.132219
51.904286,6,157.146364
42.878929,7,157.163115
51.828333,5,157.177411
53.586607,4,157.187987
55.40375,7,157.20449
50.5,4,157.214212
51.828333,5,157.226261
53.150714,7,157.242707
53.586607,4,157.252498
37.515,7,157.268574
52.08125,6,157.285578
51.828333,5,157.296878
52.402887,4,157.306029
50.843929,6,157.319564
-23.725357,7,157.334888
51.498333,6,157.348643
53.586607,4,157.357958
46.94125,6,157.371644
53.586607,4,157.383607
53.586607,4,157.39308
49.51375,6,157.407131
50.69375,6,157.421463
51.828333,5,157.435868
50.843929,6,157.449953
49.014167,6,157.463638
51.828333,5,157.475282
52.402887,4,157.487826
49.8425,6,157.500862
47.98375,6,157.513988
51.828333,5,157.525073
49.8425,6,157.541511
53.586607,4,157.551347
53.586607,4,157.560719
53.586607,4,157.570535
50.843929,6,157.587473
50.626786,8,157.605973
43.757321,7,157.622645
50.513929,7,157.639682
50.843929,6,157.653854
51.828333,5,157.6652
51.828333,5,157.676565
53.586607,4,157.686048
51.828333,5,157.699121
53.586607,4,157.707767
47.00125,5,157.718235
52.08125,6,157.731074
54.222143,7,157.747762
55.40375,7,157.763707
53.586607,4,157.772898
51.828333,5,157.784347
55.40375,7,157.802236
51.828333,5,157.813223
53.586607,4,157.822114
46.868036,6,157.834691
50.843929,6,157.848104
37.116667,5,157.858745
50.908333,5,157.869527
50.69375,6,157.882696
53.586607,4,157.892646
52.08125,6,157.908327
48.990571,6,157.920781
51.828333,5,157.931608
55.671607,7,157.947405
50.513929,7,157.963498
38.915179,7,157.979227
50.513929,7,157.996042
46.076071,8,158.015415
36.706607,7,158.031166
55.671607,7,158.047766
55.671607,7,158.063195
38.2675,9,158.083598
55.40375,7,158.099808
52.402887,4,158.110963
52.402887,4,158.119416
54.198393,7,158.134356
29.5525,7,158.151222
50.245,5,158.16297
55.40375,7,158.178998
55.07375,8,158.197322
51.828333,5,158.211472
50.843929,6,158.225103
52.402887,4,158.234536
53.150714,7,158.251953
51.828333,5,158.263697
51.498333,6,158.27743
55.202857,7,158.293209
51.828333,5,158.305428
54.162143,9,158.327367
51.828333,5,158.33929
